Komentar,Sentimen
"['keren', 'semoga', 'lahan', 'pekerjaan', 'pemerataan', 'selamat', 'pemimpin', 'berani', 'mengambil', 'keputusan', 'populer', 'visi', 'kedepan', 'menyelamatkan', 'bangsa']",Positif
"['perhatian', 'serius', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['toko', 'mas', 'penuh', 'ama']",Negatif
"['umkm', 'mnjadi', 'penyelamat', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['pemerintah', 'dorong', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['mantap', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['transformasibri', 'berkelanjutan', 'bank', 'rakyat', 'persero', 'tbk', 'komitmennya', 'mendorong', 'pertumbuhan', 'domestik', 'ancaman', 'global', 'transformasibri']",Positif
"['isu', 'global', 'umkm', 'menyelamatkan', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['pemerintah', 'positif', 'selamat', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['perhatian', 'serius', 'pemerintah', 'selmatkan', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['pemerintah', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Negatif
"['iya', 'memiliki', 'otak', 'orisinal', 'dipakai', 'berpikir', 'pusing', 'memikirkan', 'nasib', 'rakyat', 'ambang', 'dunia']",Positif
"['gubernur', 'jawa', 'barat', 'memuji', 'kinerja', 'menteri', 'koordinator', 'bidang', 'perekonomian', 'gubernur', 'jabar', 'airlangga', 'berhasil', 'meloloskan', 'ancaman', 'rekan', 'juara']",Negatif
"['jokowi', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['peran', 'kadin', 'dibutuhkan', 'mengurangi', 'dampak', 'global', 'melanda', 'kedepan', 'arsrapimnaskadin', 'nindonesia', 'maju', 'nindonesia', 'emas']",Positif
"['kepala', 'negara', 'dunia', 'pusing', 'hadapi', 'global', 'jokowi']",Positif
"['presiden', 'jokowi', 'negara', 'tumbuh', 'jokowi']",Positif
"['asbun', 'hebat', 'maju', 'dilain', 'susah', 'terancam', 'pendapatan', 'negara', 'minim', 'blablabla']",Positif
"['menjaga', 'kestabilan', 'daya', 'beli', 'masyarakat', 'tahan', 'global', 'diprediksi', 'resesiekonomi', 'indonesiakuat', 'indonesiahebat']",Positif
"['sulit', 'negara', 'masuk', 'global', 'jokowi', 'diorglobalambassadorsehun', 'resesiglobal', 'ekonomiglobal']",Positif
"['negara', 'aman', 'strategi', 'pertumbuhan', 'jokowi']",Positif
"['titik', 'terang', 'dunia', 'pertumbuhan', 'berhasil', 'capai', 'ancaman', 'global', 'indonesiamendunia', 'menujuindonesiamaju']",Positif
"['presiden', 'jokowi', 'sri', 'mulyani', 'mahfud', 'airlangga', 'negeri', 'global']",Positif
"['menghadapi', 'global', 'semangat', 'gotong', 'royong', 'teruji', 'menavigasi', 'krisis']",Positif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'xae', 'strategihadapikrisis', 'strategihadapikrisis']",Positif
"['dampak', 'covid', 'berkepanjangan', 'ditambah', 'perang', 'rusia', 'ukraina', 'dunia', 'masuk', 'presiden', 'menteri', 'keuangan', 'dll', 'gelap', 'aman']",Positif
"['pertumbuhan', 'bekal', 'pemerintah', 'atasi', 'global', 'strategihadapikrisis']",Positif
"['gua', 'prince', 'emang', 'tipe', 'ambisius', 'gerak', 'bibirnya', 'permasalahan', 'teror', 'masyarakat', 'dunia']",Positif
"['nyimak', 'retweetnya', 'taon', 'inshaaallah', 'nharum', 'man']",Positif
"['maruf', 'amin', 'tanah', 'papua', 'majemuk', 'daerah', 'toleran', 'strategihadapikrisis', 'anti']",Positif
"['tumbuhnya', 'bekal', 'menghadapi', 'global', 'strategihadapikrisis', 'indonesiaantiresesi']",Positif
"['pertumbuhan', 'republik', 'tumbuh', 'bekal', 'pemerintah', 'atasi', 'global', 'strategihadapikrisis', 'mariberinvestadidiindonesia']",Positif
"['strategihadapikrisis', 'perhatikan', 'serius', 'pemerintah', 'umkm', 'ndisebut', 'selamatkan', 'strategihadapikrisis']",Positif
"['fikir', 'rakyat', 'reuni', 'doang', 'ngmna', 'pikirnya', 'reuni', 'dijadikan', 'acuan', 'tidaknya']",Positif
"['tulisan', 'harian', 'probabilitas', 'relatif', 'pertumbuhan', 'melambat']",Positif
"['waalaykumsalam', 'lek', 'nmau', 'inflasi', 'tim', 'jagoan', 'pildun', 'pulang', 'duluan', 'take', 'easy', 'man', 'dicontohkan', 'content', 'creator', 'lek']",Positif
"['headline', 'mancing', 'ekonominya', 'kecipratan', 'dunia', 'umkm', 'kuat', 'belanja']",Negatif
"['waspada', 'tips', 'kelola', 'portofolio', 'investasi']",Positif
"['isu', 'jokes', 'doang', 'iyalah', 'coba', 'liat', 'ticket', 'konser', 'harga', 'jutaan', 'abis', 'dlm', 'menit', 'detik', 'dimana', 'resesinya']",Positif
"['pagi', 'ngomong', 'negara', 'aman', 'dunia', 'nsekarang', 'ningin', 'periode', 'kayaknya']",Positif
"['klau', 'sbg', 'nggak', 'pusing', 'koq', 'rkyt', 'ngomongnya', 'skrg', 'sulit', 'susah', 'acara', 'reunian', 'nggak', 'dikala', 'klau', 'reunian']",Positif
"['syukurlah', 'mendoakan', 'amin']",Positif
"['kepala', 'negara', 'pusing', 'memikirkan', 'bertahan', 'dll', 'paham', 'pusing']",Positif
"['siapkah', 'menghadapi', 'xbb', 'vccfootballofc', 'vccfootballcryptobet', 'vccfootballworldcup', 'vccfootballqatar', 'cuan', 'olahraga', 'bola', 'investment', 'penghasilantambahan']",Positif
"['umkm', 'selamatkan', 'perhatian', 'serius', 'pemerintah', 'umkm']",Positif
"['negara', 'alami', 'bertahan']",Positif
['kenal'],Positif
"['presiden', 'jokowi', 'optimistis', 'hadapi', 'tempovideo']",Positif
"['nyata', 'salah', 'mengatasi', 'krisis', 'pangan', 'ide', 'olly', 'dondokambey', 'berkebun']",Positif
"['diramal', 'jokowi', 'optimis']",Positif
"['otak', 'loe', 'cuci', 'cerdas', 'nkenapa', 'kena', 'nkrn', 'presiden', 'jkw', 'njelas', 'kerjanya', 'rakyat', 'hasilnya', 'negeri', 'terbebas', 'krisis', 'nkalau', 'presiden', 'loe', 'nmengelola', 'otak', 'loe', 'ngga', 'sanggup']",Positif
"['komitmen', 'bank', 'bri', 'menjaga', 'sektor', 'umkm', 'mendorong', 'pemulihan', 'pertumbuhan', 'perekonomian', 'meloloskan', 'jurang', 'kinerjabriq']",Positif
"['keuntungan', 'sektor', 'umkm', 'berdaya', 'aman', 'perekonomian', 'meningkat', 'menghalau', 'ramalan', 'menghantui', 'kinerjabriq']",Positif
"['terdampak', 'penyesuaian', 'harga', 'bbm']",Positif
"['asean', 'sri', 'mulyani', 'berpotensi']",Positif
"['harapan', 'selamat', 'cnn', 'opsiin', 'omkamidi']",Negatif 
"['awan', 'hitam', 'menyelimuti', 'dikatan', 'rezim', 'wdyt']",Positif
"['sektor', 'umkm', 'pelindung', 'menghadapi', 'tekanan', 'fyi', 'serapan', 'tenaga', 'kerja', 'umkm', 'khususny', 'sektor', 'mikro', 'kinerjabriq']",Negatif 
"['jokowi', 'salah', 'fokus', 'apbn', 'membangun', 'ikn', 'nusantara', 'jokowi', 'ikn', 'nusantara', 'apbn', 'fokus', 'anggaran', 'nasional', 'prmn', 'pikiranrakyat', 'prmnsahabatumkm', 'pikiranrakyatmedianetwork', 'potensilokalgonasional']",Positif
"['prabowo', 'rakyat', 'dekade', 'mendingprabowo', 'pilpres', 'terusmajubersamaprabowo']",Negatif
"['anggaran', 'ketahanan', 'pangan', 'apbn', 'pengamat', 'kelaparan']",Positif
"['kenaikan', 'harga', 'bbm', 'selamatkan', 'ancaman', 'global']",Positif
"['mengalami', 'diatasi', 'beliau', 'arsjadrasjid']",Negatif
"['gelaran', 'expo', 'star', 'smeshub', 'solusi', 'umkm', 'menghadapi', 'umkm', 'desember', 'jumatberkah']",Positif
"['masuk', 'zona', 'sandiagauno', 'sandiuno', 'kemenparekraf', 'twitter', 'trending', 'fyp', 'breakingnews', 'jumat', 'jumatberkah', 'jumamubarak', 'desember', 'spotifywrapped', 'mandiri', 'still', 'life', 'indonesiamendunia']",Positif
"['lancarnya', 'pasokan', 'logistik', 'negeri', 'diakibatkan', 'pembangunan', 'infrastruktur', 'masif', 'membentengi', 'perekenomian', 'inflasi', 'meredam', 'kekacauan', 'pasar', 'lintas', 'dagang', 'lancar', 'relatif', 'kuat', 'dibanding', 'negara']",Negatif
"['iya', 'kepala', 'negara', 'pusing', 'dunia', 'landa', 'rakyatnya', 'musing', 'mikir', 'presiden', 'mecla', 'mecle']",Positif
"['dhuafa', 'segunung', 'hutang']",Positif
"['semoga', 'terdampak', 'global']",Positif
"['penyebab', 'kuat', 'badai']",Negatif
"['harapan', 'selamat']",Positif
"['dunia', 'ditakuti', 'diwaspadai', 'kesatuan', 'industri', 'kuat', 'sektor', 'tekstil', 'produk', 'tekstil', 'menjaga', 'sandang', 'maju', 'vice', 'ceo', 'pan', 'brothers', 'tbk', 'anne', 'patricia', 'sutanto', 'kompas', 'ceo', 'forum']",Negatif
"['eropa', 'kena', 'inflasi', 'njd', 'mangkin', 'menggila', 'tingkah', 'orang', 'salah', 'trdampak', 'kesongong', 'sndiri', 'kasih', 'sanksi', 'rusia', 'mental', 'nbrsyukur', 'pny', 'jokowi', 'nkita', 'trlalu', 'kena', 'dampak']",Positif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan']",Positif
"['gelar', 'expo', 'star', 'smeshub', 'solusi', 'umkm', 'hadapi', 'nselengkapnya']",Positif
"['dampak', 'global', 'industri', 'properti']",Positif
"['semangaat', 'nperkembangan', 'ndinamika', 'global', 'nsemoga', 'pertumbuhan', 'thn', 'thn', 'njika', 'pertumbuhan', 'positif', 'meningkatkan', 'pengendalian', 'inflasi', 'nthn', 'smg', 'inflasi']",Positif
"['menghadapi', 'tantangan', 'ditahun', 'nlogam', 'nikel', 'bangsa', 'ndiresmikan', 'mata', 'uang', 'kepemerintahan', 'uni', 'nusantara', 'nyang', 'disetarakan', 'pajak', 'perdagangan', 'ekspor', 'nsehingga', 'uang', 'logam', 'nikel', 'disetarakan', 'nilai', 'mata', 'uang', 'rupiah', 'negara']",Positif
"['presiden', 'joko', 'widodo', 'jokowi', 'gubernur', 'bupati', 'wali', 'kota', 'memperhatikan', 'pergerakan', 'inflasi', 'koranjakarta', 'jokowidodo', 'domestik', 'global', 'inflasi', 'fiskal', 'moneter', 'krisis', 'infoterkini', 'news', 'update']",Positif
"['peran', 'pemerintah', 'menjaga', 'stabilitas', 'ekonominya', 'menghadapi', 'tantangan', 'tersendiri']",Positif
"['menghadapi', 'ancaman', 'global', 'ndiakibatkan', 'meningkatnya', 'harga', 'komoditas', 'pangan', 'energi', 'dampak', 'perang', 'nrusia', 'ukraina', 'pasca', 'pandemi', 'covid']",Positif
"['subsidi', 'bbm', 'memberatkan', 'budget', 'pemerintah', 'tingkat', 'menyulitkan', 'pemerintah', 'neks', 'ketua', 'dewan', 'komisioner', 'ojk', 'muliaman', 'darmansyah', 'hadad', 'menilai', 'bhwa', 'kenaikan', 'harga', 'bbm', 'sbg', 'langkah', 'menyelamatkan', 'ancaman']",Positif
"['versinya', 'rezim', 'rakyat', 'lihat', 'sejatinya', 'rezim', 'berbohong', 'delusi', 'jutaan', 'orang', 'korban', 'phk', 'kekhawatiran', 'rakyat', 'lapar', 'semoga', 'langit', 'hitam', 'menyelimuti']",Positif
"['amerika', 'wall', 'street', 'anjlok']",Positif
"['masuk', 'akal', 'terdampak', 'xae', 'xae', 'xae', 'buktinya', 'uang', 'tambang', 'ilegal', 'milyaran', 'perbulan', 'goreng', 'kelompok', 'negara', 'adikuasa', 'otak', 'menjalankan', 'roda', 'negara', 'cerdas', 'rakyat', 'bahagia']",Negatif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'iknbawankribangkit', 'iknuntukpemerataanekonomi']",Negatif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'airlangga', 'doring', 'standardisasi', 'produk', 'umkm', 'iknbawankribangkit', 'iknuntukpemerataanekonomi']",Negatif
"['kayaknya', 'beneran', 'dah']",Positif
"['badai', 'hantam', 'global', 'nasib']",Negatif
"['potensi', 'negara', 'pensuplay', 'npangan', 'terbuka', 'lebar', 'pemerintah', 'serius', 'didukung', 'kebijakan', 'makro', 'mikro', 'peluang', 'mempercepat', 'laju', 'peertumbuhan', 'nasional', 'lanyalla', 'krisis']",Positif
"['kondisi', 'ancaman', 'tantangan', 'terkait', 'tantangan', 'lnm', 'membentuk', 'kekuatan', 'komoditas', 'pangan', 'masuk', 'amerika', 'erofa', 'tingginya', 'pangan', 'npeluang', 'lanyalla', 'krisis']",Positif
[],Negatif
"['lucu', 'startup', 'ambruk', 'takut', 'faktanya', 'startup', 'menggantikan', 'bertumbangan']",Negatif
"['faktor', 'pesimis', 'orang', 'berduit', 'aksi', 'tahan', 'duit', 'kemakan', 'issue', 'horor', 'horor', 'tidaka', 'perputaran', 'akibat', 'nahan', 'duut']",Negatif
"['diprediksi', 'global', 'hilirisasi', 'dukungan', 'investasi', 'negeri', 'kunci', 'bertahan']",Positif
"['erma', 'optimistis', 'penguatan', 'umkm', 'selamatkan', 'askara', 'penguatan', 'pemberdayaan', 'usaha', 'mikro', 'menengah', 'umkm', 'menyelamatkan', 'perekonomian', 'kekhawatiran', 'terpaan', 'ndemikian']",Positif
"['wow', 'nbanyak', 'nkecil', 'dah', 'pintar', 'cari', 'duit', 'nartinya', 'nindonesia', 'aman', 'ndari', 'dunia', 'nindonesia', 'kyk', 'inggris', 'kelaparan', 'nmaka', 'jarang', 'bunuh', 'nindonesia', 'kereenn', 'nbisa', 'dikau', 'nbikin', 'nhah', 'hah', 'hah']",Negatif
"['gpp', 'packk', 'anies', 'calon', 'sekjen', 'pbb', 'ntar', 'allah', 'menyelamatkan', 'anies']",Positif
"['menghadapi', 'kondisi', 'sulit', 'tengan', 'isu', 'dipredisikan', 'kantor', 'perwakilan', 'bank', 'provinsi', 'jawa', 'optimis', 'perekonomian', 'jawa', 'tumbuh', 'yoy']",Positif
"['peluang', 'investasi', 'terbuka', 'tantangan']",Negatif
"['dear', 'risingwoman', 'nternyata', 'biang', 'kerok', 'ambruknya', 'global']",Negatif
"['ekspansi', 'dilakukna', 'segar', 'kumala', 'tbk', 'buah', 'situasi', 'inflasi', 'menggerus', 'daya', 'beli', 'masyarakat', 'ancaman', 'global', 'nselengkapnya']",Negatif
"['memantau', 'aman', 'global', 'terancam']",Positif
"['global', 'menakutkan', 'indonesiatanparesesi', 'ekonomiindonesia']",Negatif
"['hadapi', 'indonesiatanparesesi', 'ekonomiindonesia']",Negatif
"['sulsel', 'dipengaruhi', 'bayang', 'bayang', 'nbaca', 'selengkapnya', 'media', 'online', 'news', 'breakingnews', 'sulsel', 'bayangbayang']",Positif
"['ketidakpastian', 'ancaman', 'global', 'nasib', 'sektor', 'konstruksi']",Positif
"['rencana', 'hadapai', 'global']",Positif
"['global', 'menakutkan']",Positif
"['hadapi', 'ancaman', 'global', 'menakutkan']",Positif
"['ancaman', 'global', 'menakutkan', 'hadapi']",Positif
"['bps', 'menilai', 'inddikator', 'makroekonomi', 'cenderung', 'membaik', 'ancaman']",Positif
"['terpopuler', 'potensi', 'ancaman', 'global', 'atensi', 'operator', 'seluler', 'jurus', 'tangkisan']",Positif
"['semoga', 'apbn', 'terjaga', 'menopang', 'terdampak', 'ancaman', 'global']",Positif
"['bank', 'kencangkan', 'sabuk', 'pengaman', 'hadapi', 'ancaman']",Positif
"['segar', 'kumala', 'tbk', 'emiten', 'importir', 'buah', 'sayuran', 'optimistis', 'isu', 'mengancam', 'perseroan', 'menargetkan', 'kenaikan', 'pendapatan', 'persen', 'dicapai', 'kartal', 'emiten', 'berkode']",Positif
"['joko', 'widodo', 'jokowi', 'negara', 'negara', 'tumbuh', 'kuartal', 'ketiga']",Positif
"['perekonomian', 'diharapkan', 'bertahan', 'terpaan', 'badai', 'global', 'ditunjang', 'fundamental', 'kuat']",Positif
"['perayaan', 'ulang', 'indotelko', 'acara', 'diskusi', 'indotelko', 'forumbertema', 'strategi', 'industri', 'digital', 'hadapi', 'global', 'indotelkoforum', 'indotelko', 'ict', 'hutindotelko']",Positif
"['pastikan', 'waspada']",Positif
"['hadapi', 'tantangan', 'sandiaga', 'uno', 'desa', 'wisata', 'solusi', 'kebangkitan']",Positif
"['top', 'plus', 'vietnam', 'economy', 'growth', 'thailand', 'rendah', 'tumbuh', 'dibawah', 'diatas', 'singapura', 'alasan', 'mengalami', 'penduduk', 'pertumbuhan', 'rendah', 'asia', 'tenggara', 'thailand']",Positif
"['bayang', 'bayang', 'ancaman', 'global', 'sektor', 'keuangan', 'menghadapi', 'ancaman']",Positif
"['bukti', 'pasar', 'modal', 'tangguh', 'melawan', 'ketidakpastian', 'global', 'stockmarket', 'tradingnews', 'marketnews', 'newsupdate', 'investing', 'financenews', 'ihsg']",Positif
"['nilai', 'ekspor', 'terjaga', 'meningkat', 'prinsip', 'kehati', 'hatian', 'menurun', 'problem', 'tiongkok', 'policy', 'nol', 'covid', 'uni', 'eropa', 'imbas', 'pelemahan']",Positif
"['liat', 'kayaknya', 'jkwi', 'dah', 'ngeliat', 'bahaya', 'java', 'supremacy', 'nge', 'wanti', 'insha', 'allah', 'ntapi', 'badai', 'berasa', 'daerah']",Positif
"['presiden', 'jokowi', 'menghimbau', 'keras', 'menghadapi', 'ancaman', 'menurutnya', 'wajib', 'jokowi', 'berdampak', 'jokowi', 'bankindonesia', 'pemdadiy', 'qris', 'biaward']",Positif
"['ekspektasi', 'tumbuh', 'bye']",Positif
"['sah', 'the', 'fed', 'agresif', 'dunia']",Positif
"['ekonom', 'bahana', 'bertahan']",Negatif
"['bener', 'kuat', 'ngehadapin', 'badai', 'stagflasi', 'faktor', 'indo', 'bargain', 'energy', 'commodity', 'masyarakatnya', 'konsumtif', 'ketahanan', 'pangan', 'wlopun', 'impor', 'tanahnya', 'subur']",Positif
"['jelang', 'pidato', 'powell', 'wall', 'street', 'bangkit']",Positif
"['ekonom', 'senior', 'ancaman', 'global', 'menakutkan', 'tempobisnis']",Positif
"['ngeri', 'elon', 'musk', 'kasih', 'warning', 'the', 'fed']",Positif
"['slah', 'menteri', 'sdah', 'aman', 'dri']",Positif
"['mah', 'kayaknya', 'aman', 'lewatin', 'gajian', 'langsung', 'belanja', 'perputaran', 'uang', 'jalan']",Positif
"['dpr', 'nilai', 'penguatan', 'umkm', 'selamatkan']",Positif
"['reply', 'lucuu', 'wkwkkwkw', 'membuktikan', 'emg', 'tahan', 'krna', 'selera', 'humor', 'masyarakatnya', 'gini']",Positif
"['luhut', 'eropa', 'persen', 'gimana']",Positif
"['loonie', 'melampaui', 'aturan', 'prakiraan', 'npenurunan', 'harga', 'minyak', 'permintaan', 'aset', 'safe', 'haven', 'china', 'ekspektasi', 'dunia', 'menekan', 'loonie', 'usdcad', 'menguat', 'situasi', 'membaik', 'mari']",Negatif
"['koq', 'subsidi', 'motor', 'listrik', 'hmm']",Negatif
"['buatan', 'bursa', 'eropa', 'menghijau']",Negatif
"['ganjar', 'ikuti', 'arahan', 'jokowi', 'pastikan', 'layanan', 'investasi', 'mudah', 'cepat', 'antipungli', 'ngubernur', 'jawa', 'optimistis', 'menatap', 'investasi', 'ancaman', 'global']",Negatif
"['strategi', 'bank', 'hadapi', 'risiko', 'resflasi']",Positif
"['mambangkitkan', 'semoga', 'amiin', 'nmenangin', 'hadiah', 'jutaan', 'gabung', 'safurter', 'kuncicoin', 'serunya', 'bola', 'dunia', 'jhopexmama', 'nganjukkotaangin', 'jung', 'hoseok', 'xec', 'xeb', 'xec', 'xeb', 'xeb', 'xeb', 'xac', 'xeb', 'xea', 'xec', 'xec', 'xeb', 'xbc', 'hobi']",Positif
"['tetangga', 'pening', 'seks', 'ancam']",Negatif
"['ancaman', 'luhut', 'suka', 'eggak', 'suka', 'kena', 'dampaknya']",Positif
"['ramalan', 'jokowi', 'ekspor', 'turun', 'eropa', 'tinggal', 'tunggu']",Positif
"['presiden', 'galau', 'mulu', 'bok', 'tunjukkan', 'optimis', 'rakyat', 'ngubernur', 'optimis', 'nmau', 'lengser', 'galau', 'negra', 'perang', 'imbasnya', 'negara', 'galau', 'nindonesia', 'butuh', 'pemimpin', 'galau', 'boss']",Positif
"['ancaman', 'global', 'diselimuti', 'kegelapan', 'proyeksi', 'bank', 'tumbuh', 'nselengkapnya']",Negatif
"['anggota', 'komisi', 'dpr', 'siti', 'mukaromah', 'menilai', 'penguatan', 'pemberdayaan', 'usaha', 'mikro', 'menengah', 'umkm', 'menyelamatkan', 'perekonomian', 'kekhawatiran', 'ancaman', 'nselengkapnya']",Positif
"['global', 'rintangan', 'ramal', 'tumbuh', 'persen']",Positif
"['hati', 'sex', 'jebakan', 'negara', 'berkembang', 'ekonominya', 'luput', 'ancaman', 'declining', 'populasi', 'menunda', 'pernikahan', 'anak', 'faktor', 'tingginya', 'biaya', 'hidup', 'faktor', 'gaya', 'hidup']",Positif
"['video', 'badai', 'bisnis', 'sektor', 'berisiko']",Positif
"['jepang', 'korsel', 'seks', 'ancam', 'thailand']",Positif
"['video', 'badai', 'bisnis', 'sektor', 'berisiko', 'cnbc']",Positif
"['potensi', 'ancaman', 'global', 'atensi', 'operator', 'seluler', 'jurus', 'tangkisan']",Positif
"['menghadiri', 'digital', 'economy', 'conference', 'diselenggarakan', 'ndalam', 'kesempatan', 'optimistis', 'perekonomian', 'digital', 'prediksi', 'dunia']",Positif
"['amerika', 'deal', 'inggris', 'membayar', 'negara', 'dollar', 'rupiah', 'rupiah', 'dollar', 'selamat', 'bangkrut']",Negatif
"['presiden', 'jokowi', 'permudah', 'investor', 'masuk', 'kurangi', 'dampak', 'ancaman', 'temponasional']",Negatif
"['berita', 'bagus', 'klw', 'dilanda', 'phk', 'massal', 'blm', 'presidennya', 'nbuuahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha']",Positif
"['mendag', 'optimistis', 'digital', 'tumbuh']",Positif
"['ngeri', 'jokowi', 'global', 'kejadian']",Positif
"['korsel', 'seks', 'penyebabnya']",Positif
"['strategi', 'industri', 'digital', 'hadapi', 'global', 'via']",Negatif
"['salah', 'terkuat', 'menahan', 'dibanding', 'negara']",Positif
"['dilanda', 'phk', 'massal']",Positif
"['mendag', 'zulhas', 'optimistis', 'tumbuh', 'prediksi', 'global']",Positif
"['isu', 'muncul', 'bursa', 'asia', 'dibuka', 'kebakaran']",Positif
"['mengancam', 'ditjen', 'pajak', 'fokus', 'pelototi', 'harta', 'crazy', 'rizh']",Positif
"['dunia', 'gelap']",Positif
"['mendag', 'optimis', 'tumbuh', 'lengkapcepatberitanya', 'keuangan', 'ekonomiindonesia']",Positif
"['ancaman', 'dunia', 'ditahun', 'aman', 'nmungkin', 'menikmati', 'nsalam', 'waras']",Positif
"['bofa', 'perkirakan', 'paksa', 'fed', 'turunkan', 'suku', 'bunga']",Positif
"['hadapi', 'ancaman', 'global', 'kadin', 'perkuat', 'umkm']",Positif
"['mendag', 'zulkifli', 'hasan', 'optimis', 'tumbuh', 'prediksi']",Positif
"['menteri', 'perdagangan', 'zulkifli', 'hasan', 'mengaku', 'optimistis', 'perekonomian', 'digital', 'tumbuh', 'prediksi', 'dunia', 'mengajak', 'berkolaborasi', 'menjaga', 'kondisi', 'positif', 'cbisnis', 'digital']",Positif
"['global', 'ahli', 'dunia', 'bicara', 'sri', 'mulyani']",Positif
"['mendag', 'pede', 'tumbuh', 'positif', 'dihantui']",Positif
"['zulhas', 'tumbuh', 'prediksi']",Positif
"['pasalnya', 'adian', 'mengaku', 'fokus', 'membantu', 'rakyat', 'kesulitan', 'pasca', 'pandemi', 'dihadapi', 'dunia']",Positif
"['makasih', 'kak', 'berkontribusi', 'ketahanan', 'sulit']",Positif
"['dihantui', 'zulhas', 'optimistis', 'tumbuh']",Positif
"['npertama', 'flashback', 'konklusi', 'pertumbuhan', 'ekonominya', 'kuat', 'nresesi', 'pertumbuhan', 'minus', 'udah']",Positif
"['kegiatan', 'salah', 'program', 'kerja', 'genbi', 'goes', 'campus', 'tujuannya', 'informasi', 'nterkait', 'beasiswa', 'bank', 'komunitas', 'genbi', 'pemahaman', 'mahasiswa', 'terkait', 'nresesi', 'literasi', 'keuangan', 'cinta', 'bangga', 'paham', 'rupiah']",Positif
"['mendag', 'zulkifli', 'hasan', 'optimis', 'tumbuh', 'prediksi', 'via']",Positif
"['zulhas', 'digital', 'tumbuh', 'dihantui']",Positif
"['global', 'kambing', 'hitam', 'bisnis']",Positif
['kebal'],Positif
"['xab', 'npanik', 'nggak', 'panik', 'nggak', 'strategi', 'nsebenarnya', 'lakukan', 'menghadapi', 'nmau', 'jawabannya', 'simak', 'lengkapnya', 'link']",Positif
"['legacy', 'cemerlang', 'presiden', 'jokowi', 'tumbuh', 'ekonominya', 'ditengah', 'hantaman', 'kondisi', 'global', 'nbismillah', 'stafsus', 'menteri', 'bumn']",Positif
"['kemaren', 'ndak', 'berdampak', 'lmaaoo']",Negatif
